operator_id,palette_type,role,rank,hex,lab_l,lab_a,lab_b,weight,notes
op-128,core,support_7,7,#645B5B,39.6094,3.6315,1.2433,0.162215,
op-128,core,support_8,8,#928284,55.9836,6.2419,1.6344,0.122076,
op-128,categorical_anchor,theme,1,#E9646B,59.5379,52.0980,22.4765,0.010412,
op-129,core,theme,1,#B37069,54.2374,25.8470,15.0467,0.089032,
op-129,core,accent_1,2,#542C29,23.2474,17.7171,10.2501,0.080875,
op-129,core,accent_2,3,#C3AFA8,73.1150,5.9330,6.2780,0.053280,
op-129,core,dark,4,#2B100D,8.2808,13.6506,7.4597,0.043214,
op-129,core,light,5,#FBEEE3,94.8904,2.2333,7.2020,0.072544,
op-129,core,neutral,6,#FBEEE3,94.8904,2.2333,7.2020,0.072544,
op-129,core,support_7,7,#DE9E94,71.0190,22.3786,15.0880,0.107081,
op-129,core,support_8,8,#C88A81,63.3923,22.4090,14.3594,0.098577,
op-129,categorical_anchor,theme,1,#B37069,54.2374,25.8470,15.0467,0.089032,
op-130,core,theme,1,#A3957E,62.3153,1.2115,13.9108,0.058737,
op-130,core,accent_1,2,#C5B8A2,75.3998,0.8939,12.9607,0.060213,
op-130,core,accent_2,3,#232321,13.6663,-0.0377,1.0300,0.021694,
op-130,core,dark,4,#232321,13.6663,-0.0377,1.0300,0.021694,
op-130,core,light,5,#ECF0F1,94.4318,-1.0705,-1.3397,0.074675,
op-130,core,neutral,6,#232321,13.6663,-0.0377,1.0300,0.021694,
op-130,core,support_7,7,#8998A1,61.9198,-3.5556,-6.4577,0.130903,
op-130,core,support_8,8,#9DABB3,69.2270,-3.3811,-5.5470,0.142857,
op-130,categorical_anchor,theme,1,#A3957E,62.3153,1.2115,13.9108,0.058737,
op-131,core,theme,1,#969992,62.7027,-2.1659,3.0202,0.083910,
op-131,core,accent_1,2,#969992,62.7027,-2.1659,3.0202,0.083910,
op-131,core,accent_2,3,#151615,7.2774,-0.8243,0.6520,0.099654,
op-131,core,dark,4,#151615,7.2774,-0.8243,0.6520,0.099654,
op-131,core,light,5,#F6F3F0,96.0143,0.2859,2.0488,0.078893,
op-131,core,neutral,6,#151615,7.2774,-0.8243,0.6520,0.099654,
op-131,core,support_7,7,#BBBEB6,76.4514,-2.0835,3.3387,0.088235,
op-131,core,support_8,8,#A9ABA5,69.6951,-2.1451,3.1452,0.080450,
op-131,categorical_anchor,theme,1,#969992,62.7027,-2.1659,3.0202,0.083910,
op-132,core,theme,1,#94292A,34.0887,44.4933,25.7053,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-132,core,accent_1,2,#799796,60.2478,-10.6392,-2.9372,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-132,core,accent_2,3,#C89E99,68.7764,14.8062,8.5601,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-132,core,dark,4,#342221,15.4034,8.4778,4.1337,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-132,core,light,5,#EDE0D9,90.0107,3.2474,5.0079,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-132,core,neutral,6,#EDE0D9,90.0107,3.2474,5.0079,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-132,core,support_7,7,#6A5D5A,40.6241,4.6809,3.6419,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-132,core,support_8,8,#DB706B,59.6294,41.2650,22.1280,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-132,categorical_anchor,theme,1,#94292A,34.0887,44.4933,25.7053,1.000000,curated_colorlist categorical anchor
op-133,core,theme,1,#8C1D22,30.7064,45.8619,26.6319,0.004817,
op-133,core,accent_1,2,#8C1D22,30.7064,45.8619,26.6319,0.004817,
op-133,core,accent_2,3,#140E11,4.5329,2.4856,-0.5983,0.131985,
op-133,core,dark,4,#140E11,4.5329,2.4856,-0.5983,0.131985,
op-133,core,light,5,#F9EBEB,94.1138,4.9292,1.6832,0.063744,
op-133,core,neutral,6,#140E11,4.5329,2.4856,-0.5983,0.131985,
op-133,core,support_7,7,#30272B,16.9147,4.8349,-1.1165,0.188985,
op-133,core,support_8,8,#231B1E,10.7460,4.7827,-1.0394,0.155427,
op-133,categorical_anchor,theme,1,#8C1D22,30.7064,45.8619,26.6319,0.004817,
op-134,core,theme,1,#827867,50.7927,1.1013,10.3556,0.112642,
op-134,core,accent_1,2,#D7CBBB,82.2562,1.4314,9.4301,0.099738,
op-134,core,accent_2,3,#3D3423,22.0479,1.0060,12.0444,0.085092,
op-134,core,dark,4,#20190E,9.2807,1.4987,8.0986,0.041151,
op-134,core,light,5,#E9DDCC,88.4831,1.4078,9.4604,0.083173,
op-134,core,neutral,6,#20190E,9.2807,1.4987,8.0986,0.041151,
op-134,core,support_7,7,#736959,44.7385,1.1867,10.4696,0.102180,
op-134,core,support_8,8,#938879,57.3286,1.0904,9.8999,0.091194,
op-134,categorical_anchor,theme,1,#827867,50.7927,1.1013,10.3556,0.112642,
op-135,core,theme,1,#342D4D,20.5562,11.9531,-18.9930,0.163706,
op-135,core,accent_1,2,#402A8B,25.4505,36.3298,-50.7835,0.035530,
op-135,core,accent_2,3,#756F80,47.8505,5.7259,-8.5857,0.038777,
op-135,core,dark,4,#161519,6.9563,1.7232,-2.7791,0.159503,
op-135,core,light,5,#F8E8DC,93.0194,3.2146,7.9901,0.126648,
op-135,core,neutral,6,#161519,6.9563,1.7232,-2.7791,0.159503,
op-135,core,support_7,7,#453E5C,28.1590,10.2272,-16.8423,0.122827,
op-135,core,support_8,8,#5A536B,36.8290,8.0347,-12.4905,0.076791,
op-135,categorical_anchor,theme,1,#342D4D,20.5562,11.9531,-18.9930,0.163706,
op-136,core,theme,1,#E7D492,85.1120,-2.7219,34.9433,0.028597,
op-136,core,accent_1,2,#443949,25.7920,8.1371,-7.9428,0.066877,
op-136,core,accent_2,3,#62525F,36.8835,9.0082,-4.9215,0.074308,
op-136,core,dark,4,#13111F,5.6759,4.9420,-9.4403,0.125197,
op-136,core,light,5,#FAF3F1,96.2548,2.1888,1.7577,0.157397,
op-136,core,neutral,6,#FAF3F1,96.2548,2.1888,1.7577,0.157397,
op-136,core,support_7,7,#A79565,62.1220,-0.2960,27.9502,0.020041,
op-136,core,support_8,8,#A091A7,61.9485,9.8560,-9.7109,0.078586,
op-136,categorical_anchor,theme,1,#E7D492,85.1120,-2.7219,34.9433,0.028597,
op-137,core,theme,1,#A4696F,50.9719,24.4972,6.4551,0.127278,
op-137,core,accent_1,2,#81B6BF,70.8757,-14.9593,-10.2200,0.021259,
op-137,core,accent_2,3,#F2D2D5,86.9745,11.4771,2.9792,0.116924,
op-137,core,dark,4,#241210,7.5850,9.1319,4.3574,0.064053,
op-137,core,light,5,#F8E8E8,93.2138,5.6302,1.9846,0.114025,
op-137,core,neutral,6,#393435,22.3912,2.2830,0.7214,0.064329,
op-137,core,support_7,7,#885056,40.7111,23.9762,6.8956,0.119133,
op-137,core,support_8,8,#BE8086,60.0488,24.4361,6.4529,0.095251,
op-137,categorical_anchor,theme,1,#A4696F,50.9719,24.4972,6.4551,0.127278,
op-138,core,theme,1,#F1CA8F,83.3409,5.9149,34.5150,0.087534,
op-138,core,accent_1,2,#4E3E29,27.3114,3.6633,15.5921,0.074421,
op-138,core,accent_2,3,#6E593C,39.3358,4.2128,20.0733,0.100477,
op-138,core,dark,4,#281C0F,11.3200,3.8413,10.5821,0.030313,
op-138,core,light,5,#FCEFDA,95.0384,0.5875,11.7840,0.163317,
op-138,core,neutral,6,#8C7F6E,53.8487,2.3564,10.9514,0.073399,
op-138,core,support_7,7,#8D714A,49.5169,5.7959,25.7386,0.094005,
op-138,core,support_8,8,#B19062,61.7326,6.4973,28.9298,0.070163,
op-138,categorical_anchor,theme,1,#F1CA8F,83.3409,5.9149,34.5150,0.087534,
op-139,core,theme,1,#507DC4,52.1526,6.4948,-41.8214,0.072630,
op-139,core,accent_1,2,#264C90,33.0238,11.3901,-41.6879,0.061802,
op-139,core,accent_2,3,#197AC1,49.5170,-0.4478,-44.6361,0.034983,
op-139,core,dark,4,#1A1622,8.3411,4.8804,-7.5129,0.057804,
op-139,core,light,5,#F7E9E0,93.1770,3.2408,6.2663,0.207896,
op-139,core,neutral,6,#B7A9AA,70.3848,4.9855,1.4874,0.068133,
op-139,core,support_7,7,#13235F,16.4654,17.2133,-37.5683,0.069632,
op-139,core,support_8,8,#E7D8D1,87.4417,3.8343,5.2112,0.167250,
op-139,categorical_anchor,theme,1,#507DC4,52.1526,6.4948,-41.8214,0.072630,
op-140,core,theme,1,#7E1F10,27.8746,39.9141,32.8742,0.099619,
op-140,core,accent_1,2,#E8CDB9,84.1134,6.2186,13.2740,0.071973,
op-140,core,accent_2,3,#C3A99D,71.0972,7.7317,9.5568,0.059739,
op-140,core,dark,4,#21110D,6.7500,7.4586,4.6296,0.134414,
op-140,core,light,5,#F5E5D6,91.8257,3.0720,9.0103,0.044169,
op-140,core,neutral,6,#362D2A,19.3791,3.4179,3.6134,0.111535,
op-140,core,support_7,7,#993123,36.2741,42.4973,32.7076,0.081983,
op-140,core,support_8,8,#B15D4D,49.0491,32.4880,24.1833,0.052113,
op-140,categorical_anchor,theme,1,#7E1F10,27.8746,39.9141,32.8742,0.099619,
op-141,core,theme,1,#816D69,47.8368,7.3299,5.3199,0.098296,
op-141,core,accent_1,2,#CBBAAA,76.4183,3.7381,10.3156,0.034420,
op-141,core,accent_2,3,#AA9C90,65.1798,3.2546,8.0224,0.052788,
op-141,core,dark,4,#16100F,5.0799,2.4315,1.3004,0.131557,
op-141,core,light,5,#FBEEDC,94.5706,1.5059,10.1869,0.032600,
op-141,core,neutral,6,#16100F,5.0799,2.4315,1.3004,0.131557,
op-141,core,support_7,7,#ECDCC8,88.5048,2.3664,11.8776,0.086546,
op-141,core,support_8,8,#94837A,55.9721,5.2283,7.0672,0.064868,
op-141,categorical_anchor,theme,1,#816D69,47.8368,7.3299,5.3199,0.098296,
op-142,core,theme,1,#A48775,58.5228,8.1017,13.9653,0.104221,
op-142,core,accent_1,2,#56413C,29.5468,8.1376,6.2781,0.089967,
op-142,core,accent_2,3,#E2CDC0,83.7971,4.9698,9.1562,0.064606,
op-142,core,dark,4,#201411,7.5859,6.2153,3.6122,0.034802,
op-142,core,light,5,#FAEBDD,93.9665,2.7306,8.7182,0.127360,
op-142,core,neutral,6,#A99B96,65.0337,4.0626,4.2626,0.050722,
op-142,core,support_7,7,#8E756A,51.2357,7.7486,9.9327,0.116253,
op-142,core,support_8,8,#7E6359,44.2962,9.1913,9.8573,0.113662,
op-142,categorical_anchor,theme,1,#A48775,58.5228,8.1017,13.9653,0.104221,
op-143,core,theme,1,#BAA4B8,69.7898,11.5850,-7.3317,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-143,core,accent_1,2,#604B5B,34.5482,11.9258,-6.0145,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-143,core,accent_2,3,#80697C,47.1680,12.6664,-7.1090,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-143,core,dark,4,#2A1F21,13.1207,5.7337,0.6822,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-143,core,light,5,#F3D9D4,88.6550,8.1664,5.7394,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-143,core,neutral,6,#493D3D,26.9925,5.2112,1.9385,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-143,core,support_7,7,#776866,45.3345,5.5655,3.3044,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-143,core,support_8,8,#C09D9D,67.8405,12.9413,4.8885,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-143,categorical_anchor,theme,1,#BAA4B8,69.7898,11.5850,-7.3317,1.000000,curated_colorlist categorical anchor
op-144,core,theme,1,#992527,34.4862,47.4867,28.2631,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-144,core,accent_1,2,#492E29,22.0555,11.6792,8.3048,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-144,core,accent_2,3,#5F1E20,21.8228,29.7166,14.7525,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-144,core,dark,4,#1C222B,13.0173,-0.0261,-6.8817,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-144,core,light,5,#F4ECDC,93.6205,0.0165,8.7113,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-144,core,neutral,6,#999C97,63.9853,-2.0386,2.2360,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-144,core,support_7,7,#806F67,48.1816,5.2597,6.9042,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-144,core,support_8,8,#BCB9B0,75.1543,-0.5611,4.9344,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-144,categorical_anchor,theme,1,#992527,34.4862,47.4867,28.2631,1.000000,curated_colorlist categorical anchor
op-145,core,theme,1,#CFC9EA,82.3261,8.5527,-15.6262,0.190391,
op-145,core,accent_1,2,#463A57,26.6569,12.2831,-15.8969,0.078608,
op-145,core,accent_2,3,#5E547F,38.3905,14.1068,-22.6359,0.095767,
op-145,core,dark,4,#281D2F,12.8538,9.2688,-9.6288,0.032685,
op-145,core,light,5,#FBEADF,93.7065,4.1401,7.5087,0.075666,
op-145,core,neutral,6,#FBEADF,93.7065,4.1401,7.5087,0.075666,
op-145,core,support_7,7,#8C82A8,56.3820,11.8991,-18.9462,0.097075,
op-145,core,support_8,8,#A197BB,64.5280,10.9460,-17.2410,0.090865,
op-145,categorical_anchor,theme,1,#CFC9EA,82.3261,8.5527,-15.6262,0.190391,
op-146,core,theme,1,#935B69,45.3129,24.9609,1.7482,0.012091,
op-146,core,accent_1,2,#9A9EB3,65.4099,3.1806,-11.5292,0.037838,
op-146,core,accent_2,3,#BEA4A9,69.8265,10.4654,0.9016,0.029587,
op-146,core,dark,4,#111317,5.7903,0.4298,-3.2216,0.175107,
op-146,core,light,5,#F4E0E4,90.7378,7.5794,0.5553,0.084922,
op-146,core,neutral,6,#111317,5.7903,0.4298,-3.2216,0.175107,
op-146,core,support_7,7,#1F2329,13.5331,0.0420,-4.8528,0.172262,
op-146,core,support_8,8,#565A6C,38.5497,2.6770,-10.6892,0.094595,
op-146,categorical_anchor,theme,1,#935B69,45.3129,24.9609,1.7482,0.012091,
op-147,core,theme,1,#D7A18E,70.9669,17.4380,17.6974,0.096214,
op-147,core,accent_1,2,#4D3735,25.4107,9.8825,4.7553,0.084973,
op-147,core,accent_2,3,#6C504D,36.9443,11.0578,6.7417,0.097537,
op-147,core,dark,4,#261411,8.5411,8.5212,5.3967,0.029096,
op-147,core,light,5,#FDF2E3,95.8904,1.3193,8.4706,0.112581,
op-147,core,neutral,6,#796969,45.8820,6.3758,2.5685,0.072243,
op-147,core,support_7,7,#BF8A7A,62.2541,18.1760,16.4291,0.088444,
op-147,core,support_8,8,#A06D60,50.8583,18.7181,15.0933,0.078856,
op-147,categorical_anchor,theme,1,#D7A18E,70.9669,17.4380,17.6974,0.096214,
op-148,core,theme,1,#C16058,52.3144,38.3078,22.6929,0.026000,
op-148,core,accent_1,2,#412B31,20.2540,11.6911,-0.2203,0.075870,
op-148,core,accent_2,3,#E9C5C8,82.5478,13.1734,2.9449,0.109624,
op-148,core,dark,4,#211015,6.8292,9.0359,0.2251,0.039684,
op-148,core,light,5,#FCE1DF,91.6485,8.7565,4.6136,0.156150,
op-148,core,neutral,6,#211015,6.8292,9.0359,0.2251,0.039684,
op-148,core,support_7,7,#A7828D,58.2283,15.8475,-0.2903,0.102630,
op-148,core,support_8,8,#D4B2B8,75.5716,13.6190,1.3151,0.125285,
op-148,categorical_anchor,theme,1,#C16058,52.3144,38.3078,22.6929,0.026000,
op-149,core,theme,1,#7D7B77,51.7411,-0.1168,2.5774,0.109921,
op-149,core,accent_1,2,#7D7B77,51.7411,-0.1168,2.5774,0.109921,
op-149,core,accent_2,3,#14130F,5.8078,-0.2098,2.2195,0.060814,
op-149,core,dark,4,#14130F,5.8078,-0.2098,2.2195,0.060814,
op-149,core,light,5,#EEEDEA,93.8499,-0.2512,1.6764,0.044254,
op-149,core,neutral,6,#EEEDEA,93.8499,-0.2512,1.6764,0.044254,
op-149,core,support_7,7,#6B6964,44.3298,-0.1505,2.7174,0.105353,
op-149,core,support_8,8,#595753,37.1588,-0.3048,2.8508,0.094218,
op-149,categorical_anchor,theme,1,#7D7B77,51.7411,-0.1168,2.5774,0.109921,
op-150,core,theme,1,#DD9C4E,69.2685,16.7638,49.5910,0.076033,
op-150,core,accent_1,2,#654A35,33.9678,8.2140,17.4954,0.033729,
op-150,core,accent_2,3,#887361,49.8557,5.6641,13.1813,0.040589,
op-150,core,dark,4,#2B1D11,12.0201,5.2669,10.4208,0.013720,
op-150,core,light,5,#FDF0D7,95.2405,0.0739,13.6935,0.172360,
op-150,core,neutral,6,#CDC5C0,79.8907,2.0482,3.4846,0.046306,
op-150,core,support_7,7,#EEC996,82.9132,6.2431,30.3652,0.156353,
op-150,core,support_8,8,#F7DDB2,89.2549,2.7185,24.2353,0.186366,
op-150,categorical_anchor,theme,1,#DD9C4E,69.2685,16.7638,49.5910,0.076033,
op-151,core,theme,1,#E87F5C,64.3354,37.3773,37.1474,0.020492,
op-151,core,accent_1,2,#68E3DA,83.3461,-36.3541,-6.1157,0.041938,
op-151,core,accent_2,3,#47A19D,61.1143,-27.7893,-5.9351,0.027482,
op-151,core,dark,4,#1A191E,9.1292,1.5896,-3.1768,0.053693,
op-151,core,light,5,#F7EDE0,94.2222,1.1682,7.7166,0.210485,
op-151,core,neutral,6,#76797D,50.7321,-0.3783,-2.4427,0.066561,
op-151,core,support_7,7,#A94D2E,44.2236,35.6364,35.7282,0.015568,
op-151,core,support_8,8,#A29D97,64.9954,0.5855,4.0374,0.149643,
op-151,categorical_anchor,theme,1,#E87F5C,64.3354,37.3773,37.1474,0.020492,
op-152,core,theme,1,#9C7365,52.1764,14.0096,14.0976,0.016779,
op-152,core,accent_1,2,#D1BDB1,77.8936,5.3714,8.5086,0.023313,
op-152,core,accent_2,3,#B0978C,64.5224,7.4321,9.4666,0.023843,
op-152,core,dark,4,#141012,5.1226,2.0532,-0.3367,0.055811,
op-152,core,light,5,#FCF2E6,95.9916,1.3278,6.8233,0.049276,
op-152,core,neutral,6,#141012,5.1226,2.0532,-0.3367,0.055811,
op-152,core,support_7,7,#322C2E,18.6028,3.5217,-0.5282,0.265807,
op-152,core,support_8,8,#413738,24.1634,4.2143,1.1086,0.194807,
op-152,categorical_anchor,theme,1,#9C7365,52.1764,14.0096,14.0976,0.016779,
op-153,core,theme,1,#EEE0DD,90.1581,4.5242,2.9483,0.095907,
op-153,core,accent_1,2,#EEE0DD,90.1581,4.5242,2.9483,0.095907,
op-153,core,accent_2,3,#101211,5.2011,-0.5537,0.0592,0.124003,
op-153,core,dark,4,#101211,5.2011,-0.5537,0.0592,0.124003,
op-153,core,light,5,#EEE0DD,90.1581,4.5242,2.9483,0.095907,
op-153,core,neutral,6,#2E2E2E,18.8913,-0.0284,0.2687,0.113597,
op-153,core,support_7,7,#727271,47.9325,-0.0995,0.6386,0.080645,
op-153,core,support_8,8,#D2CBC9,82.1693,2.1224,1.9090,0.050815,
op-153,categorical_anchor,theme,1,#EEE0DD,90.1581,4.5242,2.9483,0.095907,
op-154,core,theme,1,#492B27,21.1736,13.3661,8.4494,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-154,core,accent_1,2,#946F69,50.3175,13.7451,9.0396,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-154,core,accent_2,3,#191619,7.6842,2.2335,-1.5758,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-154,core,dark,4,#191619,7.6842,2.2335,-1.5758,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-154,core,light,5,#F0EBEB,93.4246,1.6766,0.5947,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-154,core,neutral,6,#F0EBEB,93.4246,1.6766,0.5947,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-154,core,support_7,7,#968E91,59.7753,3.5240,-0.5299,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-154,core,support_8,8,#4E4C51,32.6627,1.9181,-2.6618,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-154,categorical_anchor,theme,1,#492B27,21.1736,13.3661,8.4494,1.000000,curated_colorlist categorical anchor
op-155,core,theme,1,#BD392A,43.9989,51.9011,38.7039,0.102625,
op-155,core,accent_1,2,#E1CCBD,83.4257,4.6715,10.3004,0.110066,
op-155,core,accent_2,3,#B5A99C,69.8328,2.3839,8.3006,0.049839,
op-155,core,dark,4,#2A120D,8.4355,12.0266,7.6670,0.082269,
op-155,core,light,5,#F2E0D3,90.2584,3.8343,8.7769,0.062053,
op-155,core,neutral,6,#B5A99C,69.8328,2.3839,8.3006,0.049839,
op-155,core,support_7,7,#983629,36.9152,40.2114,29.5925,0.138284,
op-155,core,support_8,8,#6E2C23,27.4010,28.9097,20.4287,0.130703,
op-155,categorical_anchor,theme,1,#BD392A,43.9989,51.9011,38.7039,0.102625,
op-156,core,theme,1,#6E6B9F,47.3061,13.4670,-27.5474,0.173430,
op-156,core,accent_1,2,#904836,39.1379,28.7753,24.6491,0.018557,
op-156,core,accent_2,3,#E4A99C,74.4042,19.6431,15.5172,0.097294,
op-156,core,dark,4,#13111D,5.6958,3.7183,-7.2922,0.074922,
op-156,core,light,5,#E5E0EF,89.9660,4.3849,-6.6985,0.047693,
op-156,core,neutral,6,#E5E0EF,89.9660,4.3849,-6.6985,0.047693,
op-156,core,support_7,7,#D19588,67.1640,20.9195,15.6481,0.103365,
op-156,core,support_8,8,#8A85A9,57.1814,9.6735,-18.4081,0.104232,
op-156,categorical_anchor,theme,1,#6E6B9F,47.3061,13.4670,-27.5474,0.173430,
op-157,core,theme,1,#7E584A,41.0050,13.8099,14.0799,0.010181,
op-157,core,accent_1,2,#7E584A,41.0050,13.8099,14.0799,0.010181,
op-157,core,accent_2,3,#1B1718,8.1256,2.1961,-0.0177,0.045816,
op-157,core,dark,4,#1B1718,8.1256,2.1961,-0.0177,0.045816,
op-157,core,light,5,#FBF4E6,96.4365,-0.0465,7.5116,0.195673,
op-157,core,neutral,6,#1B1718,8.1256,2.1961,-0.0177,0.045816,
op-157,core,support_7,7,#F1E6D8,91.8119,1.1547,8.0671,0.149698,
op-157,core,support_8,8,#E2D9CD,87.0031,1.3283,7.1031,0.134108,
op-157,categorical_anchor,theme,1,#7E584A,41.0050,13.8099,14.0799,0.010181,
op-158,core,theme,1,#C9C5C0,79.5983,0.7153,3.0973,0.051447,
op-158,core,accent_1,2,#C9C5C0,79.5983,0.7153,3.0973,0.051447,
op-158,core,accent_2,3,#111010,4.8538,-0.0446,0.3106,0.022508,
op-158,core,dark,4,#111010,4.8538,-0.0446,0.3106,0.022508,
op-158,core,light,5,#F7F7F6,97.2079,-0.2423,0.4725,0.268583,
op-158,core,neutral,6,#3A3A3A,24.3671,0.0066,0.0294,0.137129,
op-158,core,support_7,7,#ABA9A7,69.4945,0.1716,1.6750,0.030263,
op-158,core,support_8,8,#E9EAE8,92.5325,-0.8175,0.9575,0.111973,
op-158,categorical_anchor,theme,1,#C9C5C0,79.5983,0.7153,3.0973,0.051447,
op-159,core,theme,1,#8F8475,55.7791,1.0761,9.7498,0.065557,
op-159,core,accent_1,2,#BDB2A3,73.0267,1.1755,9.1115,0.062256,
op-159,core,accent_2,3,#A69D8D,65.1864,0.3295,9.4282,0.049655,
op-159,core,dark,4,#18130D,6.1553,0.9886,3.9758,0.091059,
op-159,core,light,5,#EBE7E1,91.7285,0.1476,3.4701,0.049655,
op-159,core,neutral,6,#EBE7E1,91.7285,0.1476,3.4701,0.049655,
op-159,core,support_7,7,#CEC7BD,80.5262,0.8165,5.8896,0.134413,
op-159,core,support_8,8,#766E61,46.8554,0.7398,8.2611,0.073207,
op-159,categorical_anchor,theme,1,#8F8475,55.7791,1.0761,9.7498,0.065557,
op-160,core,theme,1,#D09D81,68.8318,15.2842,22.0232,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-160,core,accent_1,2,#571D18,19.9295,26.4831,17.4553,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-160,core,accent_2,3,#764E3F,37.2252,14.9302,15.7366,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-160,core,dark,4,#571D18,19.9295,26.4831,17.4553,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-160,core,light,5,#F9E4E1,92.1602,6.6625,4.0553,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-160,core,neutral,6,#786C69,46.6294,4.1411,3.3851,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-160,core,support_7,7,#402E2C,20.9272,7.9035,4.5062,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-160,core,support_8,8,#BFA69E,70.0486,7.7914,7.4931,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-160,categorical_anchor,theme,1,#D09D81,68.8318,15.2842,22.0232,1.000000,curated_colorlist categorical anchor
op-161,core,theme,1,#6D5856,39.4259,8.0914,4.3548,0.127999,
op-161,core,accent_1,2,#A32A2C,37.2841,49.1411,29.1786,0.016635,
op-161,core,accent_2,3,#641818,21.6553,33.8024,19.8838,0.018561,
op-161,core,dark,4,#17110E,5.4389,1.9814,2.1602,0.075118,
op-161,core,light,5,#F5DFDF,90.5558,7.5984,2.6276,0.100858,
op-161,core,neutral,6,#3A3836,23.7360,0.5626,1.6188,0.135528,
